,song,year,album,genre,artist,lyric
71,I Unlimited,2010,Rise Up (2010),,Cypress Hill,"Came back to life, for your protection
Back the dead of resurrection
We came to change the whole completion
Take this game a new direction
Last stop when the gas popped
When the Kush blows free
And the low-lows drop
To photo-opt
No flash
We smash
Get cash
Cash out the fuckin' spot
Itâ•˙s a new day to bill
Expect the hill
We grab the bill
The trip is real
Donâ•˙t make pull out the steal link
Cause all the commotion
And emotions kill
Heat-seekers, if the come seekers
Serve your asses through the big speakers
Anyone, anywhere, we on jack
Blowing up another spot with the contract
Bounce bounce bounce bounce
Kill 'em up
Tear 'em up
Put him down
Jump jump jump jump
If he acts tough
Shut him up
Put him down
Bounce bounce bounce bounce
Getting high
Let him ride
Put him down
Jump jump jump jump
If you donâ•˙t give a fuck
Blow him up
Put him down
The fear factor
The peri-actor
Adrenalin maxed in bringing the raptor
We cap it and coming at ya
Studio gangsters applying the actra
Still print that real shit
I'm the dog in the cup
And real hard to deal with
How long have we heard you down
And broke down doors with the grimey sound
No surrender, we push and enter
Take over the scene and blaze the green
Put a chill through ya body
When you saw my teeth
Find yourself in the middle
Where the pink convenes
Don't slip on the misfits
'Cause the minute you popshit
The mic gets twisted
Anytime, anywhere we blast off
The right start as parted your ass off
Bounce bounce bounce bounce
Kill 'em up
Tear 'em up
Put him down
Jump jump jump jump
If he acts tough
Shut him up
Put him down
Bounce bounce bounce bounce
Getting high
Let him ride
Put him down
Jump jump jump jump
If you don't give a fuck
Blow him up
Put him down
We blow smoke in the air to fill the nation
Getting you high no hesitation
So hard to charge, no complication
Take another hit for respiration
Legalise donâ•˙t criticize
'Cause one day you might understand who to symbolise
Any man, any woman gotta like that
First trying put a cape, gotta fight back
Let strip shows, like flip mode
We make you bounce on the track
With sick flows and kick toe
Don't trip in the marsh pit
It's a danger to spray just for salts on toxic
We're phenomenal, so unstoppable
UNLIMITED, your just comical
Stay back, with slate jack (way back)
Payback's a bitch and we know how to play that
Bounce bounce bounce bounce
Kill 'em up
Tear 'em up
Put him down
Jump jump jump jump
If he acts tough
Shut him up
Put him down
Bounce bounce bounce bounce
Getting high
Let him ride
Put him down
Jump jump jump jump
If you don't give a fuck
Blow him up
Put him down
Kill 'em up
Tear 'em up
Put 'em down
If he acts tough
Shut 'em up
Put 'em down
Getting high
Let 'em ride
Put 'em down
If you don't give a fuck
Blow 'em up
Put him down"
72,I Wanna Get High,1993,Black Sunday (1993),,Cypress Hill,"I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
Well that's the funk elastic,
The blunt I twist it,
The slammified,
Buddhafied,
Funk on your diskus.
Oh what you missed this?
You got to bear witness.
Catch a ho, and another ho,
Merry Christmas.
Yes I smoke shit,
Straight off the roach clip,
I roach it.
Fold the blunt at once,
To approach it.
Forward motion,
Make you sway like the ocean.
The herb is more
Than just a powerful potion.
What's the commotion?
Yo,
I'm not joking around,
People learnin'
Bout what they're smoking.
My oven's on high when I roast the quayle.
Tell Bill Clinton to go and inhale.
Exhale.
Now you the phunk of the Thai'
When I feel the effects
I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
I want to get high, so high."
73,I Wanna Get High,2000,Live At The Fillmore (2000),,Cypress Hill,"I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
Well that's the funk elastic,
The blunt I twist it,
The slammified,
Buddhafied,
Funk on your diskus.
Oh what you missed this?
You got to bear witness.
Catch a ho, and another ho,
Merry Christmas.
Yes I smoke shit,
Straight off the roach clip,
I roach it.
Fold the blunt at once,
To approach it.
Forward motion,
Make you sway like the ocean.
The herb is more
Than just a powerful potion.
What's the commotion?
Yo,
I'm not joking around,
People learnin'
Bout what they're smoking.
My oven's on high when I roast the quayle.
Tell Bill Clinton to go and inhale.
Exhale.
Now you the phunk of the Thai'
When I feel the effects
I want to get high, so high.
I want to get high, so high.
I want to get high, so high.
I want to get high, so high."
74,Illusions,1995,Cypress Hill III (Temple Of Boom) (1995),,Cypress Hill,"Some people tell me that I need help
Some people can fuck off and go to hell
God dam why they criticize me
Now shit is on the rise and my family despise me
Fuck 'em and feed 'em 'cause I don't need em
I won't join 'em if I can beat em
They don't understand my logic
To my gat, to my money, and I'm hook on chronic.
I never wanted to hurt a nigga
Unless you come flexing that trigger
I'll dig ya that grave on the east side of town
Now your six feet underground
From man to the dust to the ashes
All I remember tell me where the cash is!
Click clack barrel at my dome
Give all your loot or you ain't going home
But I ain't going out on a bang
Wa dada dang wa dada da dang
I'm having illusions all this confusion's
Driving me mad inside
I'm having illusions all this confusion's
Fuckin' me up in the mind.
Mother fuckas be driving me up the walls
Hoping that I fall but they can lick my balls
Straight jacket strap it
In the padded room where some punk niggas can't hack it
Distracted from all reality now I'm let out
On a minor technicality ... They all fucked up now
'Cause they let a nigga back on the street some how
I'm looking for some one like me
Living in my own world to my own degree
On the loose in the city looking at the ho with the titties
Looking at me and I feel shitty
A lil tensed up getting hot
'Cause she looks like my girl who got smoked at the crack spot
I'm trying to find ways to cope
But I ain't fuckin' around with a gage or a rope.
I'm having illusions all this confusion's
Driving me mad inside
I'm having illusions all this confusion's
Fuckin' me up in the mind."
75,Illusions (Harpsichord Mix),2002,Stash (2002),,Cypress Hill,"Some people tell me that I need help
Some people can f__k off and go to hell
___ Damn why they criticize me
Now shit is on the rise so my family despise me
F___ 'em and feed 'em
'Cause I don't need 'em
I won't join 'em if I can't beat 'em
They don't understand my logic
To my gat to my money and I'm hooked on chronic
I never wanted to hurt a ni___
Unless you come flexin' that trigger, I'll dig ya
That grave on the Eastside of town
Lay ya six feet underground
From man to the dust to the ashes
All I remember tell me where the cash is
Click clack barrel at my dome
Give all your loot or you ain't goin' home
But I ain't goin' out with a bang
Wadada dang, wadadada dang dang
I'm having illusions
All this confusions drivin' me mad inside
I'm having illusions
All this confusions ___kin' me up in my mind
I'm having illusions
All this confusions drivin' me mad inside
I'm having illusions
All this confusions ___kin' me up in my mind
Mother f___ers be drivin' me up the walls
Hopin' that I fall but they can lick my balls
Straight jacket, strap it
In the padded room where some punk zaggin can't hack it
Distracted from all reality
Now I'm let out on a minor technicality
Ah, they all f____d up now
'Cause they let _ _____ back on the street some how
I'm lookin' for someone like me
Livin' in my own world to my own degree
On the loose in the city
Lookin' at the hoe with the big ____ies lookin' at me and I feel sh____
A little tensed up gettin' hot
'Cause she looks like my girl who got smoked at the crack spot
I'm tryin' to find ways to cope
But I ain't fnikcuf 'round with the gauge or a rope
I'm having illusions
All this confusions drivin' me mad inside
I'm having illusions
All this confusions ___kin' me up in my mind
I'm having illusions
All this confusions drivin' me mad inside
I'm having illusions
All this confusions ___kin' me up in my mind
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions
I'm havin' illusions"
76,Illusions (Q-Tip Remix),1996,Unreleased & Revamped (1996),,Cypress Hill,"Some people tell me that I need help
Some people can step back and go to hell
!@# $%^& why they criticize me
Now things are on the rise and my family despise me
Love 'em or leave 'em but I don't need em
I won't join 'em if I can beat em
They don't understand my logic
To my *!@, to my money, and I'm hooked on #$%^&*!.
I never wanted to hurt a brother
Unless you come flexing that @#$%^&*
I'll dig ya that grave on the east side of town
Now you're six feet underground
From man to the dust to the ashes
All I remember tell me where the cash is!
Click clack!@#$%^ at my dome
Give all your loot or you ain't going home
But I ain't going out on a bang
Wa dada dang wa dada da dang
I'm having illusions all this confusion's
Driving me mad inside
I'm having illusions all this confusion's
Stressin me out in my mind.
All these suckas be driving me up the wall
Hoping that I fall but they can lick my &*!@#
$%^&*!@# $%^&*! strap it
In the padded room where some punk vatos can't hack it
Distracted from all reality now I'm let out
On a minor technicality ... They all messed up now
'Cause they let a loco back on the street some how
I'm looking for someone like me
Living in my own world to my own degree
On the loose in the city looking at the girl with the $%^&*!@
Looking at me and I feel dizzy
A lil tensed up getting hot
'Cause she looks like my girl who got smoked at the crack spot
I'm trying to find ways to cope
But I ain't goin' out with a gauge or a rope.
I'm having illusions all this confusion's
Driving me mad inside
I'm having illusions all this confusion's
Stressin me out in my mind.
I'm seein one #$%^& drinkin'
Had several more drinks now he ain't thinkin'
*!@#$ Did enough tweekin
Drunk as *!@# ... Wrecked his fly ass Lincoln
Laid out from one too many cups of the wicked water
What they gonna tell his daughter?
Rehabilitation
Now this fool started basin and spacin
Like a fiend to kill the pain
Why do some go against the grain?
My mind is at a strain 'cause I keep seein my brother
Smackin up my mother
I'm having illusions
I'm having illusions"
77,Ilusiones (Illusions),1999,Los Grandes Exitos En Espanol (1999),,Cypress Hill,"(B-Real) 
Hay mucha gente que me dice 
Que no valgo madre y no voy hacer 
Nada porque me critican 
Ahora tengo feria y ellos me envidian 
Chingan y piden siempre me siguen 
Y al mismo tiempo me dicen: 
No entendemos tu onda 
Con tu cuete, tu dinero y adicto a mota 
Yo nunca quise golpear a vatos 
Pero si me cruzas a mi yo te mato 
6 pies bajo de la tierra 
Yo no miento es verdad 
Ese, quedaras como antes 
Solo me acuerdo cuando me asaltaste 
Clik clak, cuete esta cabron 
Me queria bajar la feria este ladron 
Pero no dejo que me maten 
Wa da da dang, wa dada daa dang... 
(Chorus x2:) 
Yo tengo ilusiones 
La confusion me esta volviendo loco 
Yo tengo ilusiones y tentaciones 
Sorviendome por dentro... 
(B-Real) 
Hay muchos vatos que me estan callendo mal 
Dicen que voy a caer y voy a quedar 
Torcido en el bote donde no salgo 
Quedo bien locote 
Un toque, fumo pa calmarme 
Me dejaron mi tiempo no pudieron darme 
Fue un error porque soltaron a un criminal ese 
Yo busco alguien parecido 
Algo como yo, que viva como vivo 
Caminando solo, a mi no me conoce nadie 
Pienso que deveras no valgo madre 
Un delinquente solo ves 
Y recuerdo que aqui han muerto mis carnales 
Quiero que paren esto 
Pero no voy a morir por mi propia mano... 
(Chorus) 
Yo tengo ilusiones... (x4)"
78,Insane In The Brain,1993,Black Sunday (1993),,Cypress Hill,"Who you tryin' to get crazy with ese?
Don't you know I'm loco?
To the one on the flamboyant temper, just toss that ham
In the fryin' pan
Like Spam
Feel done when I come in slam
Damn
I feel like the son of Sam
Don't make me wreck shit hectic
Next to the chair got me goin' like General Electric
Eeen!
The lights are blinking
I'm thinking
It's all over when I go out drinking
Oh, makin' my mind slow,
That's why I don't fuck wit da big four-o
Bro', I got ta maintain
'Cause a nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Do my shit undercover
Now it's time for the blubba
Blabba
To watch that belly get fatter
Fat boy on a diet
Don't try it
I'll jack your ass like a looter in a riot
My shit's fat like a sumo slammin' that ass
Leavin' your face in the grass
You know
I don't take a dulo
Lightly
Punks just jealous 'cause they can't outwrite me
Or kick that style: wicked, wild
Happy face nigga never seen me smile
Rip that mainframe
I'll explain
A nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Insane in the brain
In the brain
It's because I'm loco
Insane in the brain
In the brain
It's because I'm loco
Insane in the brain
In the brain
Insane
It's because I'm loco
Insane in the brain
Like Louie Armstrong
Played the trumpet
I'll hit dat bong and break ya off something soon
I got to get my props
Cops
Come and try to snatch my crops
These pigs wanna blow my house down
Head underground
To the next town
They get mad
When they come to raid my pad
And I'm out in the nine deuce Cad'
Yes I'm the pirate pilot
Of this ship if I get
Wit' the ultraviolet dream
Hide from the red light beam
Now do you believe in the unseen
Look, but don't make your eyes strain
A nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
I think I'm going crazy"
79,Insane In The Brain,2000,Live At The Fillmore (2000),,Cypress Hill,"Who you tryin' to get crazy with ese?
Don't you know I'm loco?
To the one on the flamboyant temper, just toss that ham
In the fryin' pan
Like Spam
Feel done when I come in slam
Damn
I feel like the son of Sam
Don't make me wreck shit hectic
Next to the chair got me goin' like General Electric
Eeen!
The lights are blinking
I'm thinking
It's all over when I go out drinking
Oh, makin' my mind slow,
That's why I don't fuck wit da big four-o
Bro', I got ta maintain
'Cause a nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Do my shit undercover
Now it's time for the blubba
Blabba
To watch that belly get fatter
Fat boy on a diet
Don't try it
I'll jack your ass like a looter in a riot
My shit's fat like a sumo slammin' that ass
Leavin' your face in the grass
You know
I don't take a dulo
Lightly
Punks just jealous 'cause they can't outwrite me
Or kick that style: wicked, wild
Happy face nigga never seen me smile
Rip that mainframe
I'll explain
A nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Insane in the brain
In the brain
It's because I'm loco
Insane in the brain
In the brain
It's because I'm loco
Insane in the brain
In the brain
Insane
It's because I'm loco
Insane in the brain
Like Louie Armstrong
Played the trumpet
I'll hit dat bong and break ya off something soon
I got to get my props
Cops
Come and try to snatch my crops
These pigs wanna blow my house down
Head underground
To the next town
They get mad
When they come to raid my pad
And I'm out in the nine deuce Cad'
Yes I'm the pirate pilot
Of this ship if I get
Wit' the ultraviolet dream
Hide from the red light beam
Now do you believe in the unseen
Look, but don't make your eyes strain
A nigga like me is goin' insane
Insane in the membrane
Insane in the brain!
Insane in the membrane
Insane in the brain!
Insane in the membrane
Crazy insane
Got no brain!
Insane in the membrane
Insane in the brain!
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
Insane in the brain
It's because I'm loco
I think I'm going crazy"
80,Intellectual Dons,1996,Unreleased & Revamped (1996),,Cypress Hill,"What's up we gonna go down the line baby
Brand new one from the Call O Da Wild
Give big shouts to money makin' Manhattan
145th street crews, 155th street crews
All my niggaz on the East Side
We gonna flip the track baby, flip the script like this
Big shouts to all the weed spots and all that who know how we do
Me things no money sat on Monies chicks
Fillin Barcadi on club seats
Harm's represent the crease on wise fully feet harmly accriminate
Futuristic kittens of the street all malfunction seats
Crews stand like mannequins sportin names is Tim's
I'll make half your flaps burn is self-discipline
And supportin your kittens if you're convinced
They keep the scripts movie-men
Experience and hard is (unknown) has captured run for the (unknown)
Mischievous black kids dipped in black hooches
Ruthless-a the caswendler stupid used to pump with the any gooier
Now let the card hold the futures
B-Real
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual trauma causing dime
Barron Ricks
B Ricks stands anonymous decant flicks
And non-raps that can't bonely manifest the Buddha blessed
Freshly dressed rollin' in the clubs for success
I'm not dressed in materialistic games to get the sex
The five six I'm livin' fortune of survival tactics
Keepin' my enemies close and all my niggaz out of business
What is this?
Slicey characters spreadin my business
Fragments that can't manage that do damage yo I had it
Environmental pressure causing static
In fabric of the asiac cabbage it's madness
All this I'm civilized now what do I now?
Run these avenues buckwild with crews now who is it?
Makin' all you critics fiend these lyrics
And be the core
Yes y'all comin' through on your premises
This is it
B-Real
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
KnowI'msayin?
Big shouts to my sacred projects connections know I'm sayin'?
All my brothers on 113th Lexus to-dial knowI'msayin?
Big shouts to the LES baby we see you
Put on Stella performances
While niggaz place bids at auto auctions
Re-model frames and changin rusty engines and courting
And while you Forman fools wanna shorten my life
My life is like survival organs
It's not important that you're this lyrical dissertation
Tossing lineal seeing precitals break your vinyl
Chronically spotting spiral perhaps spinning out wax
Yo ?Nas? put the black wars on elegant floors
The teachers got operations make 'em insecure
Gypsy cabs I flag Donnas DC slam that ass take a detour
Affiliates with my predominately black landscape
Hop the squad I watch the sling shot from rotting up your pin spot
Jostling nigga glocked him playing possum
I got the X-ray vision
Ain't nothing poppin' while the tears who interfere
And the fears they disappear
B-Real
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin dons causing trauma
Don't want to do it but they wanna
Just the Intellectual ganja puffin DONS
Ah man that's the Call O' Da Wild flavor baby
I can't take it no more I'm outta here baby
But before we get up out I wanna give big shouts
To all the Buddha spots that made this possible
Big shouts to the 99 cents store baby
The discount health foods know I'm sayin'?
All the brothers on the Lexus ail with that good, goodness
Big shouts to the party bag shop
To all you other food spots on your roster crew with the end shit
Yeah we out baby don't forget to flip this to the other side
Get with that Call O' Da Wild baby, it's like that yeah"
81,Intro,2000,Skull & Bones (2000),,Cypress Hill,"(Intro: Sample)
Attention!
The time has come! [beat starts]
Cypress! [scratches]
Cyp'-, [scratches] Cypress! [scratches]
Cyp'-, [scratches] Cypress! [scratches]
Cypress! [scratches]
Cyp'-, Cyp'-! [scratches]
Cypress! [scratches] Cypress! [scratches]
Cypress! [scratches] Cypress! [scratches]
Yes, yes y'all!
Yes y'all!
Check, check it y'all! [scratches]
We back, y'all!
It's that Cypress, y'all!
We back, y'all!
Check it!
All y'all pretty-suckers... tell 'em to go away... youkno'msayin'?
It's the bloody crew!
That's right y'all!
We back y'all!
Yes, yes y'all!
Say whatchu gonna do now? (""Cypress, Cypress, Cypress Hill! "")
That's right, y'all!
We back, yo!
Soul Assassins, yo!
Non stop, tick-TOCK! (""Cypress, Cypress, Cypress Hill! "")
That's right y'all!
Let me thug y'all!
Whatchu wanna do? (""Cypress, Cypress, Cypress Hill! "")
That's right, y'all!
Cypress Hill, y'all!
Simply back y'all!
One more time y'all!
Crippin' out y'all!
Can't give a shit, y'all!
Check it out!
Check it out! Check it out! Check it out, y'all! (""Cypress, Cypress, Cypress Hill! "")
Simply back y'all!
Cypress Hill, y'all!
That's right, y'all! (""Cypress, Cypress, Cypress Hill! "")
Turn the right, y'all!
Better smoke y'all!
Cypress Hill, y'all! Cypress Hill, y'all!
Soul Assassins, yo we don't stop!
Soul Assassins back... we don't stop! [scratches]
That's right!
This is comin' to you directly from the Hill, yo!
All rights reserved."
82,Intro,2001,Stoned Raiders (2001),,Cypress Hill,"(Intro: Sample)
Attention!
The time has come! [beat starts]
Cypress! [scratches]
Cyp'-, [scratches] Cypress! [scratches]
Cyp'-, [scratches] Cypress! [scratches]
Cypress! [scratches]
Cyp'-, Cyp'-! [scratches]
Cypress! [scratches] Cypress! [scratches]
Cypress! [scratches] Cypress! [scratches]
Yes, yes y'all!
Yes y'all!
Check, check it y'all! [scratches]
We back, y'all!
It's that Cypress, y'all!
We back, y'all!
Check it!
All y'all pretty-suckers... tell 'em to go away... youkno'msayin'?
It's the bloody crew!
That's right y'all!
We back y'all!
Yes, yes y'all!
Say whatchu gonna do now? (""Cypress, Cypress, Cypress Hill! "")
That's right, y'all!
We back, yo!
Soul Assassins, yo!
Non stop, tick-TOCK! (""Cypress, Cypress, Cypress Hill! "")
That's right y'all!
Let me thug y'all!
Whatchu wanna do? (""Cypress, Cypress, Cypress Hill! "")
That's right, y'all!
Cypress Hill, y'all!
Simply back y'all!
One more time y'all!
Crippin' out y'all!
Can't give a shit, y'all!
Check it out!
Check it out! Check it out! Check it out, y'all! (""Cypress, Cypress, Cypress Hill! "")
Simply back y'all!
Cypress Hill, y'all!
That's right, y'all! (""Cypress, Cypress, Cypress Hill! "")
Turn the right, y'all!
Better smoke y'all!
Cypress Hill, y'all! Cypress Hill, y'all!
Soul Assassins, yo we don't stop!
Soul Assassins back... we don't stop! [scratches]
That's right!
This is comin' to you directly from the Hill, yo!
All rights reserved."
83,It Ain't Easy,2001,Stoned Raiders (2001),,Cypress Hill,"(B-Real)
I remember times I hustle, times I struggle
Times I had to get over the everyday shuffle
People tryin' to muffle my thoughts and all my dreams too
People who I thought were down, and see true
But I blame me too 'cause it's a Chronicle
My life, I realise I'm responsible for obstacles
In front of me, my own self to blame
But I worked hard to receive the wealth and fame
It's a worthless game, but if you're willing to play
There's sharks in the water who are, willing to pay
The price of your soul, but if you give it away
You silly motherfuckers are all committed to stay
It's a cold world, but you still want a part of it
So then you'd better fuck around and learn the art of it
Don't walk through life with your blinders on
'Cause you'll keep goin' crazy till your mind is gone
(Chorus : B-Real (repeat 2x))
It Ain't Easy,
But you got people tryin', to put you down, believe me
I keep gainin' ground, It Ain't Easy
How many times, must you deceive me?
(Sen Dog)
I been around for many days, of musical mainstays
Cypress, is Worldwide and we like it that way
You can't fade-ER, or compare TO
The Original Pyscho-Baiter
Got the next rhyme and we'll check you all later
Can't nobody fuck with them Cypress Hill Raiders
Heard it all before and I don't need no more
Advice on the game and how to kick hardcore
Played the game out here with the best
Toured around the world and got big respect
Now, what's (?) all with this year 2000's?
We puttin' the Smackdown and we ain't clownin'
Not many have lasted
Since we first blasted
Up on the scene, singin' about the dream
Recruitin' for our team, niggas know what I mean
?Damn?, you defy, when you live or die
(Chorus (repeat 2x))
(B Real)
Times I hated, times I waited
Times I went by where I was drunk and faded
They said I wouldn't make it, but where are those people now?
Still hatin', creatin' all the evil now
Your insecurties are showin', exposin' you
You're trippin' on me and showin' emotions too
Don't you spend your life full of envy, it's deadly
Heed me, as I spit the venom believe me
(Sen Dog)
I keep my guard up, and always let you see my rage
I get pissed, like a pitbull in a cage (barking)
Not that many can deal with the fury
Attack and ransack and kill in a hurry
I kill and observe and go in an instant
I bring the pain like the ?Rampark? Prison
I kept it right for the brother to the ?Chullo?
Something I bump when your gates in the (?)
(Chorus: B-Real)
It Ain't Easy,
But you got people tryin', to put you down, believe me
I keep gainin' ground, It Ain't Easy
How many times, must you deceive me?
It Ain't Easy,
But you got people tryin', to put you down, believe me
I keep gainin' ground, It Ain't Easy
It Ain't Easy, yo, It Ain't Easy"
84,It Ain't Nothin',2010,Rise Up (2010),,Cypress Hill,"I used to carry a glock on the waist line, man, I don't waste time
I'm strong on the bass line, you never will taste mine
See me on the screen, fuckers beggin' for face time
Get your own tape but don't bother to chase mine
I got a block, man, we havin' a great time
You couldn't fill the shoes anytime that I lace mine
Light up the stage, for the homies we make shine
Sick the dogs on you, get more by the K-9
Homies on the yard never walk in the main line
The manes find they can never be in the game
I'm lettin' off rounds, hittin' blunts at the same time
Pick crews, homie, you a neon to save time
Bitches like you always spittin' the same rhymes
We put you all to shame, you never went through the same grind
Put you in the bind from the minute you came by
So stay in your lane and get wet by the rain
You wanna step up, get your ass touched
You wanna rap, son, get your ass buff
Try to test us, you's gonna get smashed up
You wanna run with the dogs, get your cash up
Git it, you gotta get your straps up
Git it, you gotta get your stash up
Git it, you gotta get amped up
You wanna run with the dogs, get your cash up
I'm right here on the block
When it's time to ride out, you know what I'm all about
Hundred Harley bikes on site when it goes down
Me and my homies, we always holdin' the fort down
Come up in our town and you're pissin' a fourth now
Got four ounces and three bottles of Jack
Two fifth's in the back and everyone I'm with is strapped
Whatever happened to chin checkin' and wreckin' fools?
Try disrespectin', my Smith & Wesson is endin' you
And I ain't changed since back in the day
Get your shit split quick if you get in my face
You wanna run with the dog, better stay in your place
'Cause your little ass name don't hold no weight
And your little ass safe couldn't hold my cake
Get your asses denied down the road I take
And let me tell you one more thing before I skate
If you a fake or a snake, I'mma send you to your grave
You wanna step up, get your ass touched
You wanna rap, son, get your ass buff
Try to test us, you's gonna get smashed up
You wanna run with the dogs, get your cash up
Git it, you gotta get your straps up
Git it, you gotta get your stash up
Git it, you gotta get amped up
You wanna run with the dogs, get your cash up
Backed up, backed up, backed
Backed up, backed up, backed
Backed up, backed up, backed
Backed up and you bound to get hurt
I'm a First Staff OG from outta the gutter
With a fucked up demeanor for you punk mothafuckas
Get played like some dicks who try to start ruckas
I'm a real gun busta so don't ever try to rush us
Can't nobody touch us that don't leave on crutches
Or worse, get a ride in a hearse with their bodies covered
It's gonna be a cold summer soon as the hilt drops
All bullshit will stop
A couple scums in the street, so we don't care what you bustas think
It might sink in sometime but I won't blink
We go against everything, smoke all the green
Got the low wrong swingin', ain't nothing to me
We put it down anywhere like it's something to see
So all you bitches goin' rogue with your haters degree
And when you wanna get loud, son, I'm ready to work
Punks act up and you bound to get hurt
You wanna step up, get your ass touched
You wanna rap, son, get your ass buff
Try to test us, you's gonna get smashed up
You wanna run with the dogs, get your cash up
Git it, you gotta get your straps up
Git it, you gotta get your stash up
Git it, you gotta get amped up
You wanna run with the dogs, get your cash up"
85,Jack You Back,2000,Skull & Bones (2000),,Cypress Hill,"(*Yes y'all - cut and scratched*)
(B-Real)
You're a lost soul rollin' down the street
Hustlin, scramblin, money you eat
You wanna jack somebody, never look at me
'Cause I'm like you when I'm holdin' heat
You don't want to think about re-percussions
Cause you don't give a fuck about who you rushin
So what you gonna do when the blood is gushin?
You're playin' Roulette without the Russian
The stakes are high; can you feel the pressure?
Lookin' at the club on top of your dresser
Born for the big bank robbin your own
Thinkin' your stone but your weak ass throne
Bitches like you ain't got no heart
Paranoid, you're settin in, fallin' apart
How many times will you take to see it?
You fallin' away, but you don't believe it
(Chorus: B-Real and Sen Dog)
Jack me and you'll never go back
Jack me and I'll jack you back
Where y'all bitches got the scheme or the stack?
Jack me and I'll jump to attack
Tell me what started a scheme at ya lap
Jack me and I'll jump to attack
Jack me and I'll jack you back
Jack me and I'll jack you back
(Sen Dog)
Clothes are settin off from the start
I'm crazy as fuck just like 2 Pac
Mash on Cypress Hill in a Catalac truck
Steels all gone, so I gotta play it ruff
Got hate for do out there, I ain't jokin
Can't hold me back these days, I'm out smokin'
And I still see myself as Enforcer
Knock 'em in their face if they dedicate closer
A Cuban massive man (Spanish)
With real attack touch straight, from the ghetto
Walk for a twenty all day like a (Spanish)
Spit ball; lick all rhymes just like (Spanish)
I run over fools like Dorsey Leathers
And murder antiques like J-Rhyme I kill peasants
Take over ships like Female Kastro
Do anything that a nigga HAS TO
(Chorus: B-Real and Sen Dog)
Jack me and you'll never go back
Jack me and I'll jack you back
Where y'all bitches got the scheme or the stack?
Jack me and I'll jump to attack
Tell me what started a scheme at ya lap
Jack me and I'll jump to attack
Jack me and I'll jack you back
Jack me and I'll jack you back
(Jack you back, jack you back)
(B-Real)
Lights are fucked up it's confusin
Look at you now what road you choosin'
You'll never be a part of the revolution
You fuck with me, feel the retribution
Punk bitches can never deal with the real
Cause you weak motherfuckers can't decide what you feel
Always poppin' shit and hide from the Hill
Comin' out where you reside for the kill
(Sen Dog)
Knocked out Pluto, Super Hill thriller
Verbal assault, Soul Assassin killer
Real master Mic, ca, sex come iller
Stoned is a waste over, what you feeler
Can't make moves so you go ask Chiller
Try the Real Estate trust centipede riller
Bet your ass that I'm bangin' to the fullest
And don't get in my way punk ass, not a Buddhist
(Chorus: B-Real and Sen Dog)
Jack me and you'll never go back
Jack me and I'll jack you back
Where y'all bitches got the scheme or the stack?
Jack me and I'll jump to attack
Tell me what started a scheme at ya lap
Jack me and I'll jump to attack
Jack me and I'll jack you back
Jack me and I'll jack you back"
