,song,year,album,genre,artist,lyric
23,Call the Police,2010,The Perfect Storm (2010),Midwest Rap,Twista,"(Chorus - Ray J)
If we keep bumpin up against this wall
They gon' call the police (woo ooh woo ooh)
And if we keep makin' all this noise
They gon' call the police (woo ooh woo ooh)
Don't wake up my neighbors
People got to go to work (woo ooh woo ooh)
And if we keep makin' all this noise
They gon' call the police (woo ooh woo ooh)
(Twista)
Hit it up against the wall like a beast
Hit it out in the hall like freak
How we're doing what we're doing
I don't see how nobody up in the building
Gettin' no sleep
How we get it in, we gonna get put out
For steady makin' noise bumpin up against the headboard
And they be hatin' somebody gon' come and beat on the door
""Get off of the landlord""
I'm a freak up in the sheets
Especially when I'll be fuckin' to the beat
The neighbors said if we keep it up
They gonna have to call the police
And we're gonna be up in the streets (woo ooh woo ooh)
'Cause I act like a fool
And my chick knows she gets so pumped when she bump
Like a thump in a trunk on the couch where she hump but instead
It goes bumpity bump
We're about to get put out this hotel if you keep on screaming
We're about to get put out the crib if you keep on screaming
Girl your love is terrific
And Whenever I hit it
We never know how loud we was
We makin' too much noise turn the radio up
And put a sock in yo mouth because...
Imma hit it like (uh)
We gon' do it like (uh)
We gon' do it like (uh)
Baby turn around
On the bed like (uh)
On the couch like (uh)
On the floor like (uh)
Steady make a sigh...
Got lil momma sounding
The way she be doin' when she play with all them toys
We better stop all this noise
They gon' mess around
And call them boys (woo ooh woo ooh)
I get it bumpin in the house
And we makin' everybody in they rooms sick
And all of my neighbors be trippin'
And beatin' on the ceiling with they're broomstick
And if we decide to sip a little liquor
Let me go and see where I can find some from
The damage Imma do when I get back is a guarantee
Somebody call 911
All the freaky noise that you make it be makin'
Me want you to get up
Let me put this pillowcase in yo face
Before you wake somebodies kids up
Even though I pay the rent for the crib
I don't really wanna cause a riot because
They gon' call it domestic violence
So we got to do it in silence because..."
24,Charged,2007,Adrenaline Rush 2007 (2007),Midwest Rap,Twista,"I'm charged off of suckers getting shot up off the ledge
No pain instead of Cain I took a blunt off to the head
So tell me what it said, so tell me what it said
(Charged) 2 straps and a mask a hundred thousand dollar lick and that'll get me (charged)
2 shots of patron a place 2 get it on with a bitch'll get me (charged)
Ak47s Sk's Desert Eagles Calico's and nines get me (charged)
Bad bitches with apples bottom jeans big titties and big behinds will get me (charged)
Purple haze the chronic and the diesel and the carronade and the Kush get me (charged)
Only smoke in the bed so every time you see me blazed in the bush I get (charged)
Every time I see a nigga from chi get in the game 'n' blow up platinum I get (charged)
Ever Time a lil nigga thinking' he could compete with me with this rappin' I get (charged)
Let me see a few ballas' In the club throw up a couple of diamonds and get me (charged)
When I see a bitch poppin' that ass I throw some roof on my impala I get (charged)
When they see the twist sippin' on cris' flickin' them diamonds on his wrist they get (charged)
When bitches tell me twist damn I ain't know you shit on niggaz like this I get
Charged off of suckers getting shot up off the ledge
No pain instead of Cain I took a blunt off to the head
So tell me what I said, so tell me what it said
Retaliate with lethal repercussion I feel the reefer rushin' to go into thangs like it's a wicked stick, took the benadryl hot like I'm fin'ta steal to get to kickin' shit for niggaz 'n' bitches that I kick it with [repeat]
When I see the crowd throwin' up they hands and they sayin' the hook I get (charged)
When I see baby g come in the studio with a ounce of Kush I get (charged)
When I go in the bay area 'n' they be on that hypy shit I get (charged)
When I go 2 the club 'n' the thugs on that they don't like me shit I get (charged)
When I see the fans let me down with this whole mobster movement I get (charged)
When it come 2 havin' money you can get it, it ain't hard 2 do it jus get (charged)
Cause the po-po watching so if you poppin' and you get caught servin' you gone get (charged)
Have a shoot out with some haters and they find out you committed a murder you gone get (charged)
2 shots of remy on the rocks my nigga pookie got the glocks so I'm (charged)
Love the tookie if you can blow a dookie do a split riding with cliff get me (charged)
If you let off a thumpa and people screamin' and yellin' lay down I get (charged)
When I step on the stage and got America screamin' K-town I get (charged)"
25,Check That Hoe,2005,The Day After (2005),Midwest Rap,Twista,"(Twista)
Twista, first time I kicked it off with ""Adrenaline Rush""
Next album I kicked it off with ""They Kill Us All""
This time, I'ma show you how to ""Check That Hoe""
Check it out
Take a look at the way that I came
Hard times, long road, mean streets
Motherfuckers back up off me when they look at the way that I am
Put the bullet in your brain when I ride nigga
Got it out when you entered they don't fuck with the boss
If you disrespectin me I'm reposessin
Like you catchin the holy ghost make him die like he touchin the cross
Now you spiritually committed suicide nigga
I got the power to get diamonds and riches and gold
Motherfuckers tried to get it with extortion
But I'm too vicious for blows and I'm checkin' these bitches and hoes
Make a shower full of hollow point bullets rain on
For yo' death you got me lookin' in my itinerary
If I ain't got scheduled to be dead where the men are buried
I think I can fit you another cemetery
Like a disciple of death I'm bringin' pain on
I can see nobody playin' me like I'm a punk
I'ma let you know off top if you come at me bogus
And there's more than one of y'all if I gotta stop I'ma dump
You done made me a murderer from the Westside
Haters come at smilin' but really they wanna fuck up a nigga hustle
So I just get bubble smokin' bubble when I try to just stay out of trouble
But some shit you can't let slide - you gotta check that hoe
(Chorus: Twista)
If a nigga come at you like a lame or big slander your name
Nigga you better go check that hoe, you better go check that hoe
Fuck that hoe - if a nigga come at you in the club
Talkin' 'bout a bitch that you supposed to fuck
Nigga you better go check that hoe, you better go check that hoe
Fuck that hoe - you and somebody put in half and half
And he come back at you with twenty-five percent; then
You better go check that hoe, you better go check that hoe
Fuck that hoe - if you get played for a bird and some herb
All you got is your balls and your word
Nigga you better go check that hoe, you better go check that hoe
Fuck that hoe
(Twista)
I just wanted 'em to see what my CD was like
Hip-Hop is in a state as if it was a baby bein murdered
I just wanna feed in poetry breathin you life
I'm a black revolutionary in hip-hop
I just wanna hit the earth like a meteorite
Now droppin' lyrical bombs upon the planet
And just get a little dust and word out on media hype
Fuck the drama I'm just campaignin Chi right
Niggaz feel like they position is better than mine
But I stay on a mission, I'm on the grind
Takin' no prisoners I can see 'em gettin' mo' cheddar than mine
How I flow make the dough get larger
Take over with an immaculate verbal assault
Just to do it the way I'm doin' it, rollin' how I'm rollin'
Motherfuckers is gon' have to just go in the vault
Shit on niggaz in the oh-six Charger
When it come to titles you know that I'm holdin' 'em
I've been down since the days of breakin on linoleum
Till Kanye preach and ""Jesus Walks"" right up at the podium
Now let me speak about the prophecy of Twista
Just when you thought you worse, I'm bringin' you a hearse
I make you feel the heat and cold when I'm tellin' the street scroll
I got you feelin' the universe through the verse
The way I'm teachin it has got to be a scripture
So look at me like I'm a prophet on top of the game
Puttin' money in my pocket for the way a nigga rock it
And I bet if I'ma cock it I'm poppin' the thang
And if I ain't strapped then I gotta whup ass
So I take off my pinky ice; if a nigga come at me with some bullshit
Or fuck me out of money I steal on him like Winky Wright
Hit you with the left hook fast - you better check that hoe"
26,Chocolate Fe's and Redbones,2005,The Day After (2005),Midwest Rap,Twista,"(Johnny P ad lib croons for 15 seconds)
(Chorus: Johnny P)
Rollin' down the street on some shiny twenty-fo's
Pullin up with chocolate fe's and redbonnnes (la la la la la)
Blowin' on some 'dro while I spend my money flow
Pullin up with chocolate fe's and redbonnnes (honey no)
Rollin' down the street on some shiny twenty-fo's
Pullin up with chocolate fe's and redbonnnes (chocolate fe's and redbones)
Blowin' on some 'dro while I spend my money flow
Pullin up with chocolate fe's and redbonnnes (oh yeah)
(Twista + (Johnny P))
One two three
You ain't never seen no motherfucker pimp like me
Stay up in the street lookin' for honies throwin' money in the club
Chubby thug ballin in the white tee
Roll a Swisher up and take it to the head
Havin' fantasies of havin' me two bitches in the bed
Dark-skinned and light-skinned like Mike, both of 'em lookin' right
Spectacular when I get up in them legs
Have you ever seen a light-skinned freak
Butter pecan or vanilla, nipples and her pussy pink
(Hazel-eyed jet black baby hair that'll hurt yo' hearrrrrrt)
Have you ever seen a dark-skinned freak
Sexy and chocolate when she droppin' in, my African Queen
(When she starts what is she like a Hershey bar)
The three of us need to travel to an exotic place
Where y'all can double up on me, take me to outer space
Or we can keep it ghetto while hang in the hood on the porch
And later on we can fuck in front of the fireplace
But for now I'm only dippin through the block
Expressin to you all of the feelings in my chest
Wishin I could find a couple of girls on what I'm on
So they could help me end my stress, until then I'm just
(Chorus (w/ new ad libs))
(Twista + (Johnny P))
Look at lil' red
Talkin' jazzy at the mouth, 'cause she think she the shit
Thinkin' everybody around supposed to bow down to her
'Cause she's spoiled, but she's still my bitch
Now come take a look at miss black
Always got an attitude, and she stay on the attack
Why you always wanna whup a nigga ass, tellin' me I'm bogus
But I love you cause yo' ass so fat
So now I gotta pimp my ride
Custom material, computer, and chrome on the side
Paint job can make you look like butter rollin'
But you ain't rollin' unless you got some twenty-fo's on the ride
And the doors suicide
Niggaz hatin' but the bitches on the dick when the do's go up
Let the enemies see it good
When the homies in the ride and the forks and the fo's go up
... Steady bendin through the block, and I'm tryin' to find a ho
(And I'm pullin up with somethin' candy painted mayyyne)
Everybody call me Twista, representer for the city of the go
(Standin out on Madisson screamin out ain't it mayyyne)
Hit 'em with the one two three
(Chorus (w/ more different ad libs))
(Johnny P - repeat 2X to fade)
You know I love my chocolate fe's and my redbones
I still love my peanut butter and my caramel girls
I got love for my chocolate fe's and my redbones
I still love my peanut butter and my caramel girls"
27,Cocaine,2010,The Perfect Storm (2010),Midwest Rap,Twista,"Cocaine,
Forget it by the quarter,
Bring it by the pound, straight through the border.
Cocaine,
Bring it 'cross the water,
When it touch down, serve it on the corner.
They taste it, they taste it they comin' right back
Comin' right back, yeah they comin' right back.
You taste it, you taste it, you comin' right back.
Comin' right back yeah you comin' right back fo' da,
Cocaine.
Twista Verse
This for them white girl movers,
Big dreams of makin' a million offa users.
Car and the money the same color of mucous,
Go get it his self they call 'em ghetto Frank Lucas.
Cocaine,
He got it by the boulder,
Got it by the bird and he got it by the quarter.
Cocaine,
So he keep one in the holster,
Colombian connects, so they call him Lil' Sosa.
Gotta try ta' catch the six o' clock mornin' rush,
I bet them ni**as down the street ain't servin' more then us.
They look like 20's but I'm chargin the customer 10,
They give-aways just to lure a few customers in.
Cocaine,
That's why its Bently Coupe time,
D***, them ni**as tippin, look at the soup line.
All day they be servin' them 50 packs,
Came to the table and count about 50 stacks,
Caz I know somebody who can come right over the border
That be the reason why they get it right back,
And so they got...
Cocaine,
Forget it by the quarter,
Bring it by the pound, straight through the border.
Cocaine,
Bring it 'cross the water,
When it touch down, serve it on the corner.
They taste it, they taste it they comin' right back
Comin' right back, yeah they comin' right back.
You taste it, you taste it, you comin' right back.
Comin' right back yeah you comin' right back fo' da,
Cocaine.
Twista Verse
This lil' ni**a think he Pablo,
The whole thing in the panel of the car door,
Cocaine.
And even though we from Chicago,
Some kinda way he can get that overseas cargo.
And if you stop the connection he got then he has others,
Twins from Miami, I call 'em the Diaz brothers.
Got a killa squad, in the mob he the boss,
How you want it? caz he got the hard and the soft.
Cocaine,
They call him shawty blanco,
Junior El (Chavo?), in that Murcielago.
Cocaine,
That right connection to them poppy seeds,
Caz he know someone that'll go wherever poppy be.
Cocaine,
And no the knot don't stop,
Caz these ni**as is go get it from the doc to the block.
And these tips gon' be open,
And these hypes gon be floation,
I don't put too much on it, so it can stay potent.
I got that...
Cocaine,
Forget it by the quarter,
Bring it by the pound, straight through the border.
Cocaine,
Bring it 'cross the water,
When it touch down, serve it on the corner.
They taste it, they taste it they comin' right back
Comin' right back, yeah they comin' right back.
You taste it, you taste it, you comin' right back.
Comin' right back yeah you comin' right back fo' da,
Cocaine.
Yo Gotti Verse
????
Y-O-G-O-TTI, fuck ni**a play wit me get shot,
Pow-pow-pow from a coupe to a drop BEEP
(Cocaine) big guap, ni**a 18 bands will get 1008 grams of that block.
Fresh up out the pot, I call it water whipped,
Hit it wit the soda make that dope do a karate flip.
Five turn to ten, now that's a Maserati flip.
240 months, now that's a whole lotta years,
M6 Camaro, now that's a whole lotta gears,
Hit him wit the choppa make his family shed alotta tears.
I'm a North Memphis ni**a, we weighed everything,
Send them boys in Chi-town they like to gang bang,
?????? Know the flo' do too.
Ni**a imagine what I been through,
Shawty shot at ni**as who, went to war wit me and my crew.
Gotti them ni**as ain't pimp like you, they ain't real like you, they ain't trill like you.
They ain't sellin no bricks, they ain't shot no pistol, ni**as ain't on a song wit Twista.
Hey...
Cocaine,
Forget it by the quarter,
Bring it by the pound, straight through the border.
Cocaine,
Bring it 'cross the water,
When it touch down, serve it on the corner.
They taste it, they taste it they comin' right back
Comin' right back, yeah they comin' right back.
You taste it, you taste it, you comin' right back.
Comin' right back yeah you comin' right back fo' da,
Cocaine."
28,Creep Fast,2007,Adrenaline Rush 2007 (2007),Midwest Rap,Twista,"--Intro (Twista)
C'mon, c'mon, ay T-Pain, T-Pain, it's Twista, comin' this way, c'mon
We gotta creep fast, c'mon
--Verse 1 (Twista)
Watch as I hit it through the middle of the city in the Chevy, and I'm ready with the woofers that'll beat up your block
And I got them takin' the machete for them niggas I could pay to get then get to talkin' I'ma heat up your block
If you wanna bring your boys, better bring the toys, better bring the noise, I'm bout to pop off (?) ammunition
Bodies I be hittin' when I get to spittin', everybody should have broken in, nobody listened, so now I
Roll on 24's when I'm on your tip, they all know who I am, ain't nobody talkin' shit, tell me when did they ever think that I was a hoe
'Cause I got killers with me, crips, bloods, g's and fours
And we be focused on the paper when we be up in the kitchen, we be thinking 'bout the money on a steady come up
And I got the niggas that be ready for whatever with a whole war chest if a nigga run up
AK 47, Desert Eagle, SK, Mac 11, for them niggas that'll try to run up
Nigga what you want, I'm a bone thug, get you while you sleepin' 'cause you know I'm creepin' on the come up
--Chorus (T-Pain)
Mother fuckers actin' like they don't know me, but they know just who I am,
I'm a mother fucking killer gorilla nigga you better act like you understand
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of
Mother fuckers actin' like they don't know the deal but they know just what to do
Everybody talkin' in the streets so you know that I'm comin' straight for you
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of
--Verse 2 (Twista)
Try to play a nigga and get over onto Twista I'ma see you when I see you and I wouldn't wanna be you
Drop that Desert Eagle when I'm rollin' in a Regal when I'm lookin' at you evil through the eye of a needle
It's not a misdemeanor but a murder with a millimeter feel the heat of Twista when I'm bustin' at your wheel
I kill a burglar when I be comin' for your shit I'ma get you for your goods when I run up in your crib
Tell me where your jewelry at, where your safe, don't make me have to smack this ugly bitch in her face
Is it behind that portrait or is it in your floor
Just let me know so that I can hit it up 'cause I got to go
'Cause I gotta throw it so I hit a lick on them niggas 'cause it used to be that or I had to get 'em I'ma get 'em
Now I ride a burgundy Lamborghini Murcielago through the city because I know that'll kill 'em
Averaging a hundred yards per game, my competition better back up I'm the key running back
Niggas that ain't ready get the machete for the lyrical Jason of rap, I'ma keep coming back
--Chorus (T-Pain)
Mother fuckers actin' like they don't know me, but they know just who I am,
I'm a mother fucking killer gorilla nigga you better act like you understand
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of
Mother fuckers actin' like they don't know the deal but they know just what to do
Everybody talkin' in the streets so you know that I'm comin' straight for you
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of
--Verse 3 (Twista)
The lyrical assassin and I'm packin' a gat and I'll be attackin' the track up and I gotta package of the good
See a legendary representing for the city 'cause I put it down ever since I been rappin' in the hood
Seventeen years ago on the flow and the show and these niggas when it come to beatin' me, nobody could
I was spittin' venom ever since them days UGK be rappin' and talkin' bout puttin' diamonds on the wood
Rollin' in an old Cadillac before I got some fame
I done got that gwap and that number one spot, now I ride a range
And because I spit that crack is the reason we got some change
And if we ain't makin' money off rap then we got them things
Got the eight dollar hollers two for fifteens and four on the split and nine piece so you can hit the whole brick
How about makin' a hundred every summer, pullin' up in a Hummer can make a nigga so sick
How bout canceling come up with hits and steady be getting' fans only because a nigga flow sick
So with no debate, everybody know I'm great, any mother fucker that hate can suck my dick
--Chorus (T-Pain)
Mother fuckers actin' like they don't know me, but they know just who I am,
I'm a mother fucking killer gorilla nigga you better act like you understand
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of
Mother fuckers actin' like they don't know the deal but they know just what to do
Everybody talkin' in the streets so you know that I'm comin' straight for you
'Cause I'm a killer, a mass murder, the realest nigga, that you ever heard of"
29,Crisis,2014,Dark Horse (2014),Midwest Rap,Twista,"(Tech N9ne)
Everybody got the memo, Michael Myers, man I'm mental
Messy murder monumental mixed my mind
Metamorphosis made it mainly my many maneuvers
Missin' my malice malevolent mister N9ne!
Mediocre motherfuckers my motive makin' minimum
Maniacal makin' me mesh my line
MONSTER! Musical massacre
Metaphysical minion may never match my grind
When I'm bustin' you think I'm poppin' the E
Hoppin' to Nina Boppin', need no stop and lockin' the B
Niggas be droppin' off in a coffin talkin' to me
Better flee, never see, Tecca Neez, I be forever
Look at the K.O.D. demolish, I'm polished
I get dollars, I get more guala, mixologist, and many I sell
You will never see the light of day right away
You will die but I hide away, say goodbye, (I'll see you in Hell)
True shots, a-who's stopped the crew's water?
You soft, I move rocks, a Mustafa
Boondock ya boo, So-Woo, what the?
Through chakras, you lost the new nana
Out with the weak and in with the raw
Put you in deep and have your mama seekin' the law
Freaking the beat, I get to peekin'
Leavin' you mauled with the saw
Ain't nobody beatin' me in a brawl
Y'all got to know, I stop the show
Pick you off of the pillar, you know I drop the foe
Sick of an abyss of sicker suckers, sock a ho
Nigga, oh, you ain't even in my optical
I'll shock ya though, I rock the flow
Nah, not so low like burnin' optimo
Wassup to Joe from my block, the MO
I did it to death 'n' my nigga I got to go!
It's a crisis and a murder whenever you see both of us in the booth
It can be an interpretation of a catastrophic event
Of verbal annihilation if you don't know the truth
It's a crisis and a murder whenever you see both of us in a rage
It can be an emergency, making you have to evacuate the premises, killing the audience up on the stage
We are an anomaly, coupling up and stomping them up in the gut
You gotta be loving the cut, if I get to fucking 'em up
I'm probably bustin' 'em up and vodka be up in the cup
And drama be nothing to us
A combination of some oddities coming to crush
And y'all will be nothin' to touch, your body, we cutting 'em up
Twista ready to bang and Tech got his face painted
Like we bout to go and do a robbery up in a truck
Whenever you recollect it, me and Tech will tackle niggas
And see 'em like Liam Neeson in Taken
Or Taken 2, better yet, Tekken 2
Wrecking you like I was Baek or Eddy
I'm ready to reappear like I was Yoshimitsu
From a darker side of the universe
You would verse a predator is what you didn't know
When they will go and get you
Then I'm immediately about to punish him, run, it's a mutation
Of horror that'll treat you like a ho and hit you
But Tech, me and you can speak on it, even type of terminology
And hurt 'em as if they didn't know we were an odyssey or an oddity
It's a murder probably, if not then I bet you that we cause a verbal lobotomy
Tell them niggas to make a move, then when I move, I wanna bruise
And show 'em they finna lose, and I refuse to be a fool
I kill 'em and keep it cool, but I'mma do what I'mma do
Because I'm breakin the rules, let's go
Bust you with lyrics, how we shoot this
Or either we gon' say ""fuck you"" while chucking up the deuces
The booth is where the living proof is, and I'm ruthless
I can leave your whole team's caduceus in nooses, ooh, it's
Somebody you don't really want to get into it with
I'm mythical, difficult and I don't know if it'll
Be a wise thing for you to do as far as tangling with the unusual
Orion, I'm iron, I'm scientifical
Indivisibility within the infrastructure of the family
That I created is inevitable
Especially if we committed to getting money
So fuck the haters because it's the paper that you better get, you
Take your mental into space and leave it alone
An outer dimension because I can get deep with a song
The look of a fiend, I'mma put 'em to sleep with the chrome
Unlock the machine, fuck him if he ain't breathing alone, die
It's a crisis and a murder whenever you see both of us in the booth
It can be an interpretation of a catastrophic event
Of verbal annihilation if you don't know the truth
It's a crisis and a murder whenever you see both of us in a rage
It can be an emergency, making you have to evacuate the premises, killing the audience up on the stage
We are an anomaly, coupling up and stomping them up in the gut
You gotta be loving the cut, if I get to fucking 'em up
I'm probably bustin' 'em up and vodka be up in the cup
And drama be nothing to us
A combination of some oddities coming to crush
And y'all will be nothin' to touch, your body, we cutting 'em up
Twista ready to bang and Tech got his face painted
Like we bout to go and do a robbery up in a truck"
30,Crook County (Bone Crusher Mix),1998,Mobstability (1998),Midwest Rap,Twista,"(Liffy Stokes)
In the Chi, it's kill or be killed, hussle or die
You gotsta take the pie, momma didn't lie
Look in my eyes you see the realness
The nine makes you feel this
The pain that I'm going through till I'm sitting on millions
My minds on that paper, wishin' upon a caper
I need to stack now, I will pay for my sins later
When I'm living greater, the mind state of a Westside native
It's sick in the head, dodgin' Feds everyday
See me load the AK, watch 'em run when we spray
Get the fuck up out my way and for pray that this pistol play
'Cause when I'm heated I'm gunning till there's nothing in sight
So cancel Christmas muthafucka, fuck you and your life
(Mayz)
Niggas in my mob is too suave
We ride hundred G cars, in it like the world is ours
Don't disrespect or get your chest split like cigars
In this county of crooks tryin' to avoid jail bars
But it's so hard to make cheese especially
If you ain't got no Ph.D. or connect on phat keys
See mobstability is for niggas with nothing to lose
Going psycho from this drama you go through paying dues
I get a buck in your side tryin' to hussle for a ride
Or hittin' the block to find out one of your guys just died
So don't come to the Chi, it's just risky as hell
'Cause K-Town niggas'll bomb on that ass like a stealth
In the county of crooks: gangbangers, killers and slangers
With judges be quick to hang us homies and strangers
No bluffin', we bustin'
Like a kamikaze, watch our bodies come up
War (?) then it's on, now we gon' strap up, what's up
(Newsense)
Our county's so crooked, Psycho Drama invented the style
Then damn near everybody took it and passed it around
Now these muthafuckas all look and see 'cause we puttin' it down
And ain't no sooner or later, the world gon' realize they fakin'
Then snatch they tapes of the shelves and break 'em, eliminate
'Em
Just as fast as Creator's Way can create shit
Now they all on some hation, just like them nigga
Like ain't nobody done a thing
But we run a reason around these bitches
The more tapes we make the more they all go broke, so fuck 'em
If it ain't no love then it ain't none
If it is, then nigga then say something
'Cause more of this beats gon' stomp and keep on stompin'
And Drama make that solemn promise
That shorty flyin' all on niggas' business
(Twista)
Come look around Crook County, look around, you found me
I must've been bad to the bone, get the mask and the chrome
This Chi gotta die from a blast to the dome
Nigga, not muthafuckin' Ouija board
I receive my blessings from G's and Lord, nine-millies and
Source
But the art of war nigga, must've found breathin' bored
Tellin' me to look into your eyes, all I see is a bitch
Tell Krayzie in New Orleans that he bit
Talkin' about you was lovin' my shit
Hit the bud and got sent on that shit odyssey mumblin' r&b
You can keep the apology, you gon' try to dishonor me
Kill the Hoes of the Harmony
Just when you thought it was safe
The Bone niggas 'bout to get slaughtered and raped
I can slow down and audit the tape
Y'all bent and all y'all who thought it was fake
Now watch (?) on the stage, beef and the rage
Die on the first on the month, 'cause it's than the blunt
Why would you compete to be doomed, now you gon' see Eazy-E soon
Feel the boom of the reprecussion, 'cause the reefer's still
Rushin'
When I reach and start bustin'
I'm a Bone Crusher, crook county or nothin'
Ain't no bluffin'"
31,D.O.A.,2014,Dark Horse (2014),Midwest Rap,Twista,"Dead on arrival, swear to God I'mma kill 'em
As if I done put my hands on the Bible
Get 'em 'cause I'm liable to rock a motherfucker off
Especially if I get my hands on a rifle
Do the damn thang, not that they can stop a nigga
Pop a nigga off as if you were champagne
Put 'em in the ambulance but ain't no resuscitation
'Cause he done got knocked off, point-blank range
It's a crisis the way niggas will pull up and shoot
Last week, the streets just put him in a coupe
This week, the streets just put him in a suit
Six feet under with dirt on top of the roof
Put 'em in a grave, people standin' over your body
And they wonderin' if your soul'll be saved
Or if it has risen or if it will be forbidden, by the way
You was doin' shit, they could've put you in prison
Now you ain't with the livin'
Cause you weren't a shooter or didn't know how to shoot
Either way feel inferior, I make the block cripple
Comin' like a moshpit'll be the nigga knowin' if we
Bustin' Glocks, it'll put you up in a hospital
And when you on the way
And they get a look at the way that the bullets spray
Everybody about to know, that we don't play
Makin' sure that your body arrive D.O.A
Or dead on arrival...
Dead on arrival, soul all up on the block
I put some shots up in the head of a rival
Gun up on the passenger side of the vehicle, he hit you
With the artillery simply 'cause he didn't like you
Should've knew not to piss him off
Catch a disease of a gun cause it'll cough
Better watch your mouth if you see some grown folks
About higher pedigree, especially if it be a boss
These lil' niggas ain't playin'
Soon as you come up and start talkin' shit, then they sprayin'
(?Want you to ride in the whip, then they stand?)
Soon as they see the nigga hit, then they ran
Straight got ghost, they don't wanna [?] a nigga
That comin' at 'em ambitiously with the toast
Point-blank range if you let 'em too close
Scene of a homicide, body was lookin' gross
Prob'ly off with your head, if him in the scene
Was comin' to the war cryin' soft like [?]
And this ain't no Walking Dead, they get rid of you
If they dumped a body and a white chump might talk
No talkin' to the Feds, they hit 'em fast
Try to retaliate, but they gon' get his ass
And they ain't gon' be able to revive him in the ambulance
They just gon' pick him up and zip him in a bag
Dead on arrival"
32,Darkness,2010,The Perfect Storm (2010),Midwest Rap,Twista,"You don't wanna bring darkness into this.
You don't wanna bring darkness into this!
Nigger got me fucked up,
Kicking on my horse like I wouldn't leave a nigger punch drunk
Went around talking all tuff chump
Fuck around and get stuffed up
Better believe if a nigga tred ninety fuck
Beat him up, cause a nigger tries his luck,
Beat him up, while a nigger try to duk
But when I line him up I'll be fireing him up
Like two lines of dust
I'm ganna be two glokes with it I'm cock aim ready to pop with it
If the bullets gone rain get ready to drop mane nigga got dat fifty
And if a nigga thinking that I'm kiding
I gotta slug, with your name on it hommie you can come get it
And you give nigger the blame, 'cause you're the one that did it,
When niggers start shit they reconn a nigga wont finish
Give him shots in the face, like a denis I'm a menace
I'm gonna make sure a mother fucker feel it.
Soon as a nigga get into my business
Only got a couple secounds till his blood start spilling
Fuck yowll figure recless and cold but a hole in one of yowll bitches
Half of yowll whoes the other half snitches matter of fact fuck it
All of yowll get it Leave no witness
Your fucking with the mother fucking realiest
I'll be fucking with them killers, killers
The niggers on the block with them glocks
Steady running from the cops drug dealing
He I'll be thinking that his hard.
Till I hit him in his heart and his body fell apart like syphilis.
You don't want to swap bullets with the mob
You don't wanna bring darkness into this.
You don't wanna be around when the reaper comes,
You don't wanna be on the street where the nigger got beef
And a nigga got heat just run
You don't wanna get into it
With a nigga that straight black out
Nigga you really don't want to take that route
Fucking with a nigga that staright jump out
You don't wanna bring darkness into this!
Darkness into this!
Darkness into this!
Darkness into this!
Don't talk that shit now!
Automatic shots at the enemy while I'm screaming out bitch die
Shoulda woulda hooda let your fists fly
Did you think that you will die while you were this high?
Did you think the streets sweaper will make you look at the reaper
Then take a peak at death and your soul when it got cold?
Did you think that you ever would take a good look at The God through a black whole?
See me hooded semi automatic when niggas thinking there hard to the fullest
I'm a pull it on the mob I'm a pull it
I will put I slug in your chest and watch you slide for the bullet
While choken on the blood
Try na get that money from me but I was quiker I caught him with a slug
And on his shoulder was some blood and I'm give no enemy some love
And I hope your boy is a thug
See if he charges ye,
See if his on mark
See if he got the heart to do what he gotta do.
Like he a G like he a G
You can forget about it!
I'm off the chain like a fith of henacy
Or like a pimp be when he see
A nigga try tip sweet
Let your lips speak, see the clip leak
When inflect heat leave a mother fucker up shits creck
Pop one of the beats, kill one of the souls,
Murder one For that shit you should be ready to fight for
Got something might get shot twice for
Me and my garage is infamous.
You don't wanna spark the emphasis,
On a pistol that could make it pitch black in the room.
You don't wanna bring darkness into this.
You don't wanna be around when the reaper comes,
You don't wanna be on the street where the nigger got beef
And a nigga got heat just run
You don't wanna get into it
With a nigga that straight black out
Nigga you really don't want to take that route
Fucking with a nigga that staright jump out
You don't wanna bring darkness into this!
Darkness into this!
Darkness into this!
You don't wanna bring darkness into this!"
